,PB030: PERSONAL ID,PB020: COUNTRY,PB010: YEAR OF THE SURVEY,PB140: YEAR OF BIRTH,PB150: SEX,PB190: MARITAL STATUS,PB200: CONSENSUAL UNION,PB220A: CITIZENSHIP,PE010: CURRENT EDUCATION ACTIVITY,PE040: HIGHEST ISCED LEVEL ATTAINED,PL031: SELF-DEFINED CURRENT ECONOMIC STATUS,PL035: WORKED AT LEAST 1 HOUR DURING THE PREVIOUS WEEK,PL051: OCCUPATION (ISCO-08 (COM)),PL150: MANAGERIAL POSITION,PH010: GENERAL HEALTH,PH020: SUFFER FROM ANY A CHRONIC (LONG-STANDING) ILLNESS OR CONDITION,PH030: LIMITATION IN ACTIVITIES BECAUSE OF HEALTH PROBLEMS,PH040: UNMET NEED FOR MEDICAL EXAMINATION OR TREATMENT,PH060: UNMET NEED FOR DENTAL EXAMINATION OR TREATMENT,PY010G_PY020G_PY021G_PY050G: EMPLOYEE INCOME,PY035G: CONTRIBUTIONS TO INDIVIDUAL PRIVATE PENSION PLANS,PY080G: PENSION FROM INDIVIDUAL PRIVATE PLANS,PY090G++: SOCIAL BENEFITS,PY090G: UNEMPLOYMENT BENEFITS,PY100G: OLD-AGE BENEFITS,PY110G: SURVIVOR’ BENEFITS,PY120G: SICKNESS BENEFITS,PY130G: DISABILITY BENEFITS,PY140G: EDUCATION-RELATED ALLOWANCES,PD020: Replace worn-out clothes by some new (not second-hand) ones,PD030: Two pairs of properly fitting shoes,PD050: Get-together with friends/family (relatives) for a drink/meal at least once a month,PD060: Regularly participate in a leisure activity,PD070: Spend a small amount of money each week on yourself,PD080: Internet connection for personal use at home,PW020: MEANING OF LIFE
17051,310317802,DE,2013,1980,2,1.0,1,LOC,2,4.0,3.0,2,51.0,1.0,2.0,2.0,3.0,2,2,24457.81,2055,0.0,7087.12,0.0,7087.12,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,6.0
17052,310370501,DE,2013,1942,1,4.0,2,LOC,2,3.0,7.0,1,31.0,1.0,2.0,2.0,2.0,2,2,0.0,427,4557.68,32951.18,0.0,32951.18,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0
17053,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17054,4,4,4,4,4,4.0,4,4,4,4.0,4.0,4,4.0,4.0,4.0,4.0,4.0,4,4,4.0,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
17055,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17056,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17057,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17058,310386301,DE,2013,1956,1,5.0,3,LOC,2,5.0,1.0,1,24.0,2.0,3.0,2.0,3.0,2,2,44009.56,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,7.0
17059,310386302,DE,2013,1960,2,5.0,3,LOC,2,5.0,1.0,1,33.0,1.0,2.0,2.0,3.0,2,2,46711.1,408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0
17060,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17061,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17062,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17063,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17064,4,4,4,4,4,4.0,4,4,4,4.0,4.0,4,4.0,4.0,4.0,4.0,4.0,4,4,4.0,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
17065,310455702,DE,2013,1960,2,2.0,2,LOC,2,3.0,2.0,2,52.0,2.0,1.0,2.0,3.0,2,2,19970.14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,9.0
17066,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17068,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17069,310520002,DE,2013,1983,2,2.0,3,LOC,2,4.0,1.0,2,21.0,2.0,3.0,2.0,2.0,2,2,22642.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,9.0
17070,4,4,4,4,4,4.0,4,4,4,4.0,4.0,4,4.0,4.0,4.0,4.0,4.0,4,4,4.0,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
17071,310534002,DE,2013,1948,2,2.0,3,LOC,2,3.0,1.0,1,41.0,2.0,1.0,2.0,3.0,2,2,39217.95,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,3.0,8.0
17073,310606502,DE,2013,1962,2,2.0,3,LOC,2,3.0,10.0,1,31.0,2.0,2.0,2.0,2.0,2,2,0.0,636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0
17074,310656001,DE,2013,1948,2,4.0,1,LOC,2,3.0,7.0,2,23.0,1.0,3.0,2.0,2.0,1,2,0.0,0,0.0,2890.43,0.0,2890.43,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,1.0,8.0
17075,310656002,DE,2013,1944,1,2.0,3,LOC,2,3.0,7.0,2,32.0,2.0,3.0,2.0,2.0,2,8,0.0,0,0.0,3092.72,0.0,3092.72,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0
17076,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17077,310661102,DE,2013,1989,1,1.0,1,OTH,2,1.0,1.0,1,31.0,1.0,3.0,2.0,3.0,2,2,31912.16,0,674.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0
17078,310686301,DE,2013,1958,2,5.0,1,LOC,2,5.0,2.0,1,21.0,1.0,3.0,2.0,2.0,1,2,5367.33,960,0.0,5458.3,0.0,0.0,5458.3,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
17079,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17080,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17081,310725202,DE,2013,1954,1,2.0,1,LOC,2,1.0,2.0,1,81.0,1.0,2.0,2.0,3.0,2,2,39466.86,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0
17082,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17083,310730502,DE,2013,1943,2,2.0,1,LOC,2,3.0,7.0,1,31.0,2.0,2.0,2.0,2.0,2,2,0.0,0,0.0,42348.75,0.0,25435.97,16912.78,0.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,8.0
17085,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17086,310807701,DE,2013,1936,1,2.0,3,LOC,2,3.0,7.0,1,52.0,2.0,1.0,1.0,3.0,2,2,0.0,0,0.0,33216.77,0.0,33216.77,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0
17087,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17088,310832101,DE,2013,1979,1,1.0,1,LOC,2,3.0,1.0,2,62.0,2.0,2.0,1.0,3.0,2,2,16867.35,3072,0.0,5868.57,0.0,0.0,5868.57,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,8.0
17089,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17090,310835801,DE,2013,1987,1,1.0,3,LOC,2,3.0,1.0,1,33.0,1.0,3.0,2.0,3.0,2,2,41921.33,310,0.0,1620.7,1620.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,10.0
17091,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17092,310986201,DE,2013,1985,1,1.0,3,LOC,2,4.0,6.0,1,43.0,1.0,2.0,1.0,3.0,2,2,13494.85,1628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0
17093,310986202,DE,2013,1991,2,1.0,1,LOC,1,2.0,6.0,2,10.0,2.0,2.0,2.0,3.0,2,2,0.0,0,0.0,176.2,0.0,0.0,0.0,0.0,0.0,176.2,1.0,1.0,3.0,2.0,2.0,3.0,5.0
17094,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17095,311034402,DE,2013,1954,2,2.0,1,LOC,2,3.0,7.0,1,41.0,1.0,3.0,1.0,3.0,2,2,0.0,583,0.0,16048.63,0.0,16048.63,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,8.0
17096,311054201,DE,2013,1932,1,2.0,3,LOC,2,5.0,7.0,2,26.0,2.0,1.0,1.0,3.0,2,2,7085.83,0,0.0,12527.18,0.0,12527.18,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,10.0
17097,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17098,311095701,DE,2013,1989,2,1.0,3,LOC,2,3.0,6.0,1,51.0,2.0,2.0,1.0,3.0,2,2,1396.84,8829,0.0,6285.78,6285.78,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,8.0
17099,311095702,DE,2013,1988,1,1.0,1,LOC,2,5.0,1.0,1,33.0,1.0,2.0,1.0,3.0,2,2,37236.92,1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0
17100,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17101,311135002,DE,2013,1983,1,2.0,3,LOC,2,4.0,1.0,1,25.0,2.0,1.0,1.0,2.0,2,2,50234.12,1880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,9.0
17102,4,4,4,4,4,4.0,4,4,4,4.0,4.0,4,4.0,4.0,4.0,4.0,4.0,4,4,4.0,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
17103,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17104,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17105,311210702,DE,2013,1952,2,2.0,3,LOC,1,2.0,10.0,2,91.0,0.0,1.0,1.0,3.0,1,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0
17106,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17107,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17108,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17109,311246202,DE,2013,1986,1,1.0,1,LOC,2,3.0,1.0,1,31.0,2.0,1.0,2.0,3.0,2,2,50082.34,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0
17110,311253101,DE,2013,1984,1,1.0,1,LOC,2,5.0,1.0,1,12.0,1.0,2.0,1.0,3.0,2,2,25877.89,1740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,9.0
17111,311253102,DE,2013,1985,2,1.0,3,LOC,2,3.0,1.0,1,31.0,2.0,1.0,1.0,2.0,2,2,15454.42,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0
17112,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17113,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17114,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17115,311280801,DE,2013,1980,1,1.0,1,LOC,2,5.0,3.0,1,54.0,1.0,2.0,1.0,3.0,2,2,12021.13,1900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0
17116,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17117,311327901,DE,2013,1965,1,2.0,3,LOC,1,5.0,1.0,1,33.0,2.0,2.0,2.0,3.0,2,2,47101.37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,8.0
17118,311327902,DE,2013,1965,2,2.0,3,LOC,2,4.0,1.0,1,33.0,2.0,2.0,1.0,3.0,2,2,60684.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0
17119,311329001,DE,2013,1974,2,2.0,3,LOC,1,3.0,10.0,2,41.0,0.0,2.0,1.0,3.0,2,2,890.97,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,99.0
17120,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17121,311353001,DE,2013,1952,1,2.0,1,LOC,2,5.0,1.0,1,12.0,2.0,1.0,1.0,3.0,2,2,32299.34,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,1.0,99.0
17122,311353002,DE,2013,1957,2,2.0,1,OTH,2,5.0,2.0,1,21.0,2.0,2.0,1.0,3.0,2,2,14663.62,1390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0
17123,311387501,DE,2013,1932,1,2.0,3,LOC,2,2.0,7.0,1,91.0,2.0,2.0,1.0,3.0,2,2,0.0,60,0.0,43301.29,0.0,43301.29,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0
17124,311387502,DE,2013,1932,2,2.0,1,LOC,2,5.0,7.0,1,25.0,2.0,3.0,2.0,3.0,2,2,0.0,2560,0.0,4749.6,0.0,4749.6,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,7.0
17125,311396401,DE,2013,1932,1,2.0,1,LOC,2,5.0,7.0,1,21.0,2.0,2.0,8.0,2.0,2,2,0.0,0,0.0,50444.09,0.0,50444.09,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,7.0
17126,4,4,4,4,4,4.0,4,4,4,4.0,4.0,4,4.0,4.0,4.0,4.0,4.0,4,4,4.0,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
17127,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17128,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17129,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17130,311505802,DE,2013,1952,2,2.0,2,LOC,2,5.0,10.0,2,33.0,2.0,2.0,1.0,3.0,2,2,0.0,1500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,1.0,5.0
17131,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17132,311526102,DE,2013,1970,2,2.0,3,LOC,2,3.0,2.0,2,51.0,2.0,2.0,2.0,2.0,2,2,6001.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,1.0,7.0
17133,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17134,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17135,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17136,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17137,311614601,DE,2013,1937,1,2.0,3,LOC,2,5.0,7.0,1,33.0,1.0,2.0,2.0,3.0,2,2,0.0,1345,0.0,33190.15,0.0,33190.15,0.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,1.0,1.0,10.0
17138,311614602,DE,2013,1933,2,4.0,3,LOC,2,5.0,7.0,2,21.0,2.0,3.0,1.0,1.0,2,2,0.0,1280,0.0,7134.27,0.0,7134.27,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0
17139,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17140,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17141,311655101,DE,2013,1990,2,1.0,1,LOC,1,3.0,6.0,2,10.0,2.0,3.0,2.0,2.0,2,2,0.0,0,0.0,7615.02,7615.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,3.0,8.0
17142,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17143,311673702,DE,2013,1932,2,4.0,1,LOC,2,3.0,7.0,2,42.0,1.0,2.0,2.0,3.0,2,8,0.0,400,0.0,35353.74,0.0,35353.74,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,7.0
17145,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17146,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17147,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17148,4,4,4,4,4,4.0,4,4,4,4.0,4.0,4,4.0,4.0,4.0,4.0,4.0,4,4,4.0,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
17149,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17150,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17151,311828902,DE,2013,1951,2,2.0,1,LOC,2,3.0,10.0,2,43.0,2.0,3.0,1.0,2.0,2,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,99.0
17152,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17153,311890902,DE,2013,1958,2,2.0,1,LOC,2,5.0,1.0,1,33.0,2.0,1.0,1.0,3.0,1,2,14652.98,432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,8.0
17154,99,99,99,99,99,99.0,99,99,99,99.0,99.0,99,99.0,99.0,99.0,99.0,99.0,99,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
17155,311934702,DE,2013,1932,2,4.0,1,LOC,2,3.0,7.0,2,81.0,2.0,3.0,2.0,2.0,2,2,0.0,2040,0.0,5406.36,0.0,5406.36,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,9.0
17156,311942201,DE,2013,1932,1,2.0,3,LOC,2,5.0,7.0,1,93.0,2.0,3.0,1.0,3.0,2,2,28893.79,0,0.0,1293.75,0.0,1293.75,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,10.0
17157,311942202,DE,2013,1932,2,2.0,1,LOC,2,3.0,7.0,1,33.0,2.0,2.0,2.0,2.0,2,2,0.0,0,0.0,14474.97,0.0,14474.97,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0
