,PB030: PERSONAL ID,PB020: COUNTRY,PB010: YEAR OF THE SURVEY,PB140: YEAR OF BIRTH,PB150: SEX,PB190: MARITAL STATUS,PB200: CONSENSUAL UNION,PB220A: CITIZENSHIP,PE010: CURRENT EDUCATION ACTIVITY,PE040: HIGHEST ISCED LEVEL ATTAINED,PL031: SELF-DEFINED CURRENT ECONOMIC STATUS,PL035: WORKED AT LEAST 1 HOUR DURING THE PREVIOUS WEEK,PL051: OCCUPATION (ISCO-08 (COM)),PL150: MANAGERIAL POSITION,PH010: GENERAL HEALTH,PH020: SUFFER FROM ANY A CHRONIC (LONG-STANDING) ILLNESS OR CONDITION,PH030: LIMITATION IN ACTIVITIES BECAUSE OF HEALTH PROBLEMS,PH040: UNMET NEED FOR MEDICAL EXAMINATION OR TREATMENT,PH060: UNMET NEED FOR DENTAL EXAMINATION OR TREATMENT,PY010G_PY020G_PY021G_PY050G: EMPLOYEE INCOME,PY035G: CONTRIBUTIONS TO INDIVIDUAL PRIVATE PENSION PLANS,PY080G: PENSION FROM INDIVIDUAL PRIVATE PLANS,PY090G++: SOCIAL BENEFITS,PY090G: UNEMPLOYMENT BENEFITS,PY100G: OLD-AGE BENEFITS,PY110G: SURVIVOR’ BENEFITS,PY120G: SICKNESS BENEFITS,PY130G: DISABILITY BENEFITS,PY140G: EDUCATION-RELATED ALLOWANCES,PD020: Replace worn-out clothes by some new (not second-hand) ones,PD030: Two pairs of properly fitting shoes,PD050: Get-together with friends/family (relatives) for a drink/meal at least once a month,PD060: Regularly participate in a leisure activity,PD070: Spend a small amount of money each week on yourself,PD080: Internet connection for personal use at home,PW130: TRUST IN THE POLITICAL SYSTEM
18515,336539202,DE,2013,1957,2,2.0,3,1,2,4.0,10.0,2,54.0,2.0,4.0,2.0,3.0,-1,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
18516,336539203,DE,2013,1985,1,1.0,1,0,1,3.0,6.0,2,-1.0,2.0,2.0,1.0,3.0,2,2,9786.0,0,0.0,475.92,0.0,0.0,0.0,0.0,0.0,475.92,1.0,1.0,3.0,1.0,1.0,1.0,1.0
18517,336563501,DE,2013,1957,1,2.0,3,0,2,2.0,5.0,1,32.0,1.0,4.0,1.0,2.0,2,2,7551.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0
18519,336619201,DE,2013,1984,2,1.0,1,0,2,5.0,2.0,1,21.0,2.0,2.0,2.0,3.0,2,2,3091.86,0,0.0,9571.86,0.0,0.0,0.0,0.0,9571.86,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0
18521,336633601,DE,2013,1956,1,5.0,3,0,2,2.0,1.0,1,72.0,1.0,3.0,2.0,3.0,1,2,30984.07,360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,7.0
18522,336633602,DE,2013,1973,2,2.0,1,0,2,5.0,2.0,1,61.0,2.0,2.0,2.0,3.0,2,2,0.0,1686,0.0,14331.73,0.0,0.0,0.0,0.0,0.0,14331.73,1.0,1.0,1.0,1.0,2.0,1.0,4.0
18523,336660101,DE,2013,1960,2,2.0,1,0,2,3.0,10.0,2,51.0,2.0,2.0,2.0,3.0,2,2,0.0,1729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,3.0,8.0
18524,336660102,DE,2013,1960,2,4.0,2,0,2,3.0,2.0,2,23.0,2.0,3.0,2.0,2.0,2,2,8542.25,1680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0
18525,336660103,DE,2013,1935,2,2.0,3,0,2,3.0,7.0,2,41.0,2.0,1.0,2.0,-1.0,2,2,0.0,2250,0.0,16034.71,0.0,16034.71,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,9.0
18526,336705601,DE,2013,1943,1,2.0,1,0,2,3.0,7.0,2,53.0,2.0,1.0,2.0,3.0,2,-1,0.0,96,0.0,9692.09,0.0,9692.09,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,3.0,-1.0
18527,336705602,DE,2013,1942,2,3.0,1,0,1,3.0,7.0,1,41.0,2.0,4.0,1.0,3.0,2,2,0.0,0,0.0,9210.21,0.0,3698.8,5511.41,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0
18528,336705603,DE,2013,1972,1,1.0,3,0,2,3.0,1.0,1,33.0,2.0,3.0,2.0,3.0,2,2,58338.26,700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,-1.0
18529,336773401,DE,2013,1946,1,2.0,3,0,2,5.0,7.0,2,26.0,2.0,2.0,2.0,3.0,2,2,0.0,0,0.0,24027.31,0.0,24027.31,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0
18530,336773402,DE,2013,1953,2,1.0,3,0,2,3.0,8.0,2,23.0,2.0,4.0,2.0,1.0,2,2,0.0,0,0.0,10528.7,0.0,0.0,0.0,0.0,10528.7,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0
18531,336773403,DE,2013,1992,2,1.0,3,0,1,3.0,1.0,2,44.0,2.0,2.0,2.0,3.0,2,2,15359.56,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
18532,336775401,DE,2013,1942,1,2.0,1,0,2,3.0,7.0,1,32.0,2.0,1.0,2.0,3.0,2,2,0.0,0,0.0,61818.32,0.0,61818.32,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,6.0
18533,336775402,DE,2013,1953,2,2.0,3,0,2,3.0,10.0,2,31.0,2.0,2.0,1.0,3.0,2,2,0.0,3460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,-1.0
18534,336806301,DE,2013,1978,1,2.0,2,0,2,3.0,1.0,1,42.0,1.0,2.0,2.0,3.0,2,2,89529.04,0,0.0,4712.05,0.0,0.0,0.0,4712.05,0.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,6.0
18535,336806302,DE,2013,1984,2,1.0,1,0,2,2.0,5.0,2,93.0,2.0,1.0,2.0,3.0,2,2,0.0,0,0.0,4279.61,4279.61,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
18537,336856702,DE,2013,1985,2,1.0,1,0,2,3.0,6.0,2,-1.0,2.0,1.0,2.0,3.0,2,2,0.0,1675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0
18538,336915301,DE,2013,1973,2,5.0,1,0,2,5.0,2.0,2,52.0,2.0,2.0,2.0,3.0,2,2,5353.17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,7.0
18539,336915302,DE,2013,1971,1,2.0,3,0,2,3.0,1.0,1,72.0,1.0,2.0,2.0,3.0,2,2,71019.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0
18540,336915303,DE,2013,1995,2,1.0,1,0,2,3.0,6.0,2,-1.0,-1.0,4.0,2.0,3.0,2,2,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0
18541,336992101,DE,2013,1960,1,2.0,3,0,2,5.0,3.0,1,26.0,1.0,3.0,1.0,3.0,2,2,46905.24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0
18542,336992102,DE,2013,1954,2,5.0,3,0,2,3.0,7.0,1,41.0,2.0,3.0,2.0,3.0,1,2,0.0,0,0.0,15069.61,0.0,15069.61,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0
18543,336992103,DE,2013,1983,2,1.0,3,0,2,2.0,5.0,2,94.0,2.0,2.0,2.0,2.0,2,2,1691.96,0,0.0,1954.4299999999998,1294.57,0.0,477.65,182.21,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18544,336992104,DE,2013,1974,1,1.0,2,0,2,3.0,3.0,1,74.0,2.0,2.0,1.0,3.0,1,2,15600.69,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,-1.0
18545,337024301,DE,2013,1973,2,2.0,1,1,2,3.0,2.0,1,52.0,2.0,4.0,1.0,3.0,2,2,7783.21,812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
18546,337024302,DE,2013,1971,1,2.0,1,0,2,5.0,1.0,1,26.0,1.0,2.0,2.0,3.0,1,2,73488.72,1428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,8.0
18547,337024303,DE,2013,1995,2,1.0,1,0,2,2.0,1.0,1,31.0,2.0,2.0,2.0,2.0,2,2,11241.48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0
18548,337033701,DE,2013,1973,2,2.0,3,0,2,3.0,2.0,2,61.0,2.0,3.0,1.0,3.0,2,2,12810.97,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,1.0,3.0,6.0
18549,337033702,DE,2013,1971,1,2.0,3,0,2,3.0,1.0,1,71.0,2.0,2.0,1.0,3.0,2,2,44409.28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,7.0
18550,337033703,DE,2013,1995,2,1.0,3,0,2,3.0,6.0,1,-1.0,2.0,4.0,2.0,3.0,2,2,0.0,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0
18551,337080501,DE,2013,1960,1,2.0,3,0,2,5.0,1.0,1,25.0,2.0,2.0,2.0,3.0,2,2,40956.07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,-1.0
18553,337080503,DE,2013,1983,2,2.0,3,0,1,5.0,2.0,2,21.0,2.0,1.0,1.0,-1.0,2,2,915.82,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,1.0,4.0
18554,337080504,DE,2013,1974,1,2.0,3,0,1,5.0,2.0,1,31.0,2.0,1.0,2.0,1.0,2,2,549.76,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0
18555,337145201,DE,2013,1961,1,1.0,1,0,2,3.0,3.0,1,74.0,2.0,3.0,1.0,3.0,2,2,37657.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,-1.0
18556,337145202,DE,2013,1962,2,2.0,1,0,2,3.0,1.0,1,11.0,1.0,2.0,1.0,2.0,2,2,98617.88,1140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,-1.0
18557,337145203,DE,2013,1990,1,1.0,3,0,2,5.0,1.0,2,41.0,2.0,3.0,1.0,2.0,2,2,14234.34,2852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0
18558,337145204,DE,2013,1994,2,1.0,3,0,1,2.0,1.0,2,42.0,2.0,2.0,1.0,3.0,2,2,3874.32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0
18560,337179702,DE,2013,1985,2,1.0,1,0,2,2.0,1.0,1,91.0,2.0,1.0,2.0,-1.0,2,2,30857.95,2393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0
18561,337196801,DE,2013,1961,1,1.0,1,0,2,5.0,8.0,1,11.0,1.0,3.0,1.0,3.0,2,2,2163.31,835,0.0,6060.26,5438.31,0.0,0.0,0.0,621.95,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
18562,337196802,DE,2013,1962,2,2.0,1,0,2,3.0,2.0,2,51.0,2.0,1.0,1.0,3.0,2,2,6391.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0
18563,337196803,DE,2013,1990,1,1.0,1,0,2,5.0,1.0,1,42.0,2.0,2.0,1.0,3.0,2,2,14577.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,-1.0
18564,337196804,DE,2013,1994,2,1.0,1,0,2,2.0,1.0,1,41.0,2.0,4.0,1.0,3.0,1,2,2871.47,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0
18565,337213301,DE,2013,1961,1,2.0,1,0,2,5.0,1.0,1,52.0,2.0,1.0,2.0,3.0,2,2,42082.920000000006,0,0.0,2967.59,2967.59,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,3.0,6.0
18566,337213302,DE,2013,1962,2,2.0,3,0,2,5.0,1.0,1,14.0,2.0,2.0,2.0,3.0,2,2,81311.5,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0
18567,337213303,DE,2013,1990,1,1.0,3,0,2,5.0,1.0,2,52.0,2.0,2.0,2.0,3.0,2,2,24387.73,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,3.0,-1.0
18569,337271401,DE,2013,1965,1,5.0,1,0,2,3.0,2.0,1,72.0,2.0,2.0,2.0,-1.0,2,2,40.6,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0
18571,337295901,DE,2013,1955,1,2.0,2,0,2,5.0,1.0,1,33.0,2.0,2.0,2.0,3.0,2,2,59470.58,3640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0
18572,337295902,DE,2013,1961,2,2.0,3,0,2,5.0,1.0,1,11.0,2.0,2.0,1.0,3.0,2,2,102474.32,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,-1.0
18573,337295903,DE,2013,1996,1,1.0,1,0,2,2.0,6.0,1,-1.0,2.0,5.0,1.0,2.0,2,2,7380.0,3187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0
18574,337311501,DE,2013,1968,2,2.0,1,0,2,3.0,2.0,1,41.0,2.0,2.0,2.0,3.0,2,2,5261.49,5020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0
18575,337311502,DE,2013,1964,1,2.0,3,0,2,3.0,1.0,1,81.0,1.0,1.0,1.0,1.0,2,2,103715.84,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0
18576,337352901,DE,2013,1961,1,2.0,1,0,2,5.0,3.0,2,22.0,2.0,2.0,2.0,-1.0,2,2,27088.98,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,-1.0
18577,337352902,DE,2013,1962,2,2.0,3,0,2,3.0,2.0,1,32.0,2.0,4.0,2.0,1.0,-1,2,6500.55,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0
18578,337352903,DE,2013,1990,1,1.0,1,0,2,5.0,1.0,1,52.0,2.0,3.0,2.0,2.0,2,2,16823.76,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,-1.0
18580,337359101,DE,2013,1973,2,5.0,3,0,2,3.0,2.0,2,54.0,2.0,2.0,2.0,3.0,2,2,23594.82,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0
18582,337359103,DE,2013,1995,2,1.0,1,1,2,2.0,6.0,2,-1.0,-1.0,5.0,1.0,2.0,2,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0
18585,337359803,DE,2013,1992,1,1.0,3,0,2,3.0,1.0,1,44.0,2.0,2.0,1.0,3.0,2,2,11584.46,3900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0
18586,337359804,DE,2013,1996,1,1.0,1,0,2,2.0,6.0,2,-1.0,-1.0,1.0,2.0,3.0,2,2,0.0,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0
18587,337389301,DE,2013,1969,1,2.0,3,0,2,3.0,1.0,1,33.0,1.0,2.0,2.0,1.0,2,2,45231.84,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
18588,337389302,DE,2013,1975,2,1.0,2,0,2,4.0,3.0,2,21.0,2.0,2.0,1.0,2.0,2,2,13291.81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0
18589,337439801,DE,2013,1963,1,1.0,1,0,2,3.0,2.0,2,74.0,2.0,2.0,2.0,3.0,2,2,13.61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0
18591,337439803,DE,2013,1988,1,1.0,1,0,1,3.0,6.0,2,33.0,-1.0,3.0,2.0,3.0,2,1,2533.73,2184,0.0,2005.87,0.0,0.0,0.0,0.0,0.0,2005.87,1.0,1.0,1.0,1.0,1.0,3.0,-1.0
18592,337439804,DE,2013,1991,1,1.0,1,0,2,3.0,5.0,1,-1.0,2.0,2.0,2.0,1.0,2,2,0.0,129,0.0,9973.91,9973.91,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0
18594,337624701,DE,2013,1946,2,5.0,1,0,2,3.0,7.0,1,31.0,2.0,2.0,-1.0,2.0,2,2,0.0,1680,0.0,25499.97,0.0,25499.97,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,9.0
18596,337652601,DE,2013,1952,2,5.0,1,0,2,3.0,1.0,2,93.0,1.0,3.0,2.0,3.0,1,2,21981.83,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0
18597,337687601,DE,2013,1958,1,2.0,1,0,2,5.0,1.0,2,23.0,2.0,4.0,2.0,3.0,2,2,21241.78,3750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
18598,337762101,DE,2013,1945,1,2.0,3,0,1,3.0,7.0,1,71.0,2.0,1.0,2.0,1.0,2,2,0.0,0,0.0,7923.3,0.0,7923.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,3.0,9.0
18599,337782601,DE,2013,1949,1,1.0,1,0,2,2.0,1.0,1,93.0,2.0,3.0,1.0,3.0,1,2,29261.63,1220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,6.0
18600,337791001,DE,2013,1967,1,2.0,1,0,2,5.0,1.0,1,74.0,2.0,2.0,2.0,2.0,2,2,42351.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,-1.0
18601,337805401,DE,2013,1936,2,2.0,1,0,2,2.0,7.0,2,81.0,1.0,2.0,1.0,2.0,2,2,0.0,450,0.0,14089.37,0.0,14089.37,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0
18602,337813301,DE,2013,1981,2,1.0,3,0,2,3.0,1.0,1,31.0,1.0,3.0,1.0,3.0,2,2,35252.46,1735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0
18603,337833601,DE,2013,1949,2,5.0,1,0,2,5.0,8.0,2,81.0,-1.0,2.0,2.0,3.0,2,2,0.0,0,0.0,3560.67,0.0,0.0,0.0,0.0,3560.67,0.0,1.0,1.0,3.0,1.0,1.0,1.0,-1.0
18604,337837401,DE,2013,1952,2,1.0,3,0,2,5.0,7.0,1,34.0,2.0,2.0,2.0,1.0,2,2,0.0,0,0.0,7120.9,0.0,7120.9,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,3.0,0.0
18605,337942301,DE,2013,1932,2,4.0,1,0,2,2.0,7.0,2,41.0,2.0,3.0,1.0,-1.0,2,2,12356.53,0,0.0,6541.69,0.0,6541.69,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,-1.0
18606,337984201,DE,2013,1970,1,1.0,3,0,2,5.0,1.0,1,52.0,2.0,3.0,2.0,3.0,2,2,32023.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0
18607,337990601,DE,2013,1932,2,4.0,1,0,1,3.0,7.0,2,52.0,1.0,5.0,2.0,3.0,2,2,0.0,920,0.0,18114.65,0.0,18114.65,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,3.0,1.0,3.0
18608,337996001,DE,2013,1945,1,5.0,1,0,2,5.0,7.0,1,83.0,2.0,2.0,2.0,3.0,2,2,0.0,2000,0.0,7469.19,0.0,7469.19,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0
18609,337998301,DE,2013,1967,1,2.0,1,0,2,3.0,1.0,1,74.0,2.0,2.0,2.0,3.0,2,2,40103.42,792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0
18610,338001501,DE,2013,1961,2,2.0,2,0,2,2.0,5.0,2,-1.0,2.0,2.0,2.0,3.0,2,2,0.0,0,0.0,7936.2,7936.2,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,3.0,8.0
18611,338042001,DE,2013,1980,2,1.0,1,0,2,3.0,1.0,1,24.0,2.0,1.0,1.0,3.0,2,2,27534.07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,1.0,10.0
18612,338087301,DE,2013,1955,2,2.0,1,0,2,2.0,11.0,2,-1.0,-1.0,2.0,2.0,3.0,2,2,3642.59,328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,3.0,8.0
18613,338100801,DE,2013,1970,1,1.0,2,0,2,5.0,1.0,2,41.0,2.0,2.0,2.0,2.0,2,2,36502.11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
18614,338140801,DE,2013,1932,2,2.0,3,0,2,1.0,7.0,1,94.0,2.0,2.0,1.0,3.0,2,2,0.0,0,0.0,24208.67,0.0,24208.67,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,8.0
18615,338142601,DE,2013,1962,2,2.0,1,0,2,3.0,2.0,1,52.0,2.0,2.0,1.0,3.0,2,2,8650.04,492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0
18616,338263101,DE,2013,1937,1,1.0,1,0,2,4.0,7.0,2,26.0,2.0,1.0,2.0,3.0,2,2,0.0,360,0.0,20476.3,0.0,20476.3,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,7.0
18617,338264401,DE,2013,1946,2,4.0,3,0,2,5.0,7.0,1,31.0,2.0,2.0,2.0,3.0,2,2,0.0,1161,0.0,31132.33,0.0,31132.33,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,8.0
18618,338295601,DE,2013,1939,1,2.0,2,0,1,3.0,7.0,1,72.0,2.0,1.0,2.0,3.0,2,2,0.0,1000,0.0,19794.05,0.0,19794.05,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,-1.0
18619,338395201,DE,2013,1958,1,2.0,3,0,2,5.0,1.0,1,33.0,2.0,2.0,2.0,2.0,2,2,37988.63,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
18620,338396201,DE,2013,1932,2,4.0,1,0,2,2.0,7.0,2,43.0,2.0,3.0,1.0,3.0,2,2,0.0,0,0.0,19126.3,0.0,19126.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
18621,338484201,DE,2013,1945,1,5.0,3,0,1,5.0,7.0,2,81.0,2.0,3.0,2.0,3.0,2,2,0.0,4390,0.0,1819.25,0.0,1819.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0
18622,338485701,DE,2013,1949,2,2.0,1,0,2,3.0,7.0,1,32.0,2.0,4.0,2.0,2.0,2,2,0.0,0,0.0,13229.96,0.0,13229.96,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,5.0
18623,338526101,DE,2013,1962,2,2.0,3,0,2,3.0,2.0,1,51.0,2.0,3.0,2.0,2.0,2,2,1925.38,3000,0.0,4813.45,0.0,0.0,0.0,0.0,4813.45,0.0,1.0,1.0,3.0,1.0,1.0,1.0,-1.0
18624,338546601,DE,2013,1937,1,4.0,1,0,2,5.0,7.0,2,25.0,2.0,3.0,2.0,3.0,2,2,0.0,0,0.0,12179.11,0.0,12179.11,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
18625,338564501,DE,2013,1940,2,2.0,3,0,2,2.0,7.0,2,33.0,-1.0,2.0,2.0,3.0,2,2,0.0,317,0.0,3971.17,0.0,3971.17,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0
18626,338653501,DE,2013,1957,2,2.0,1,0,2,3.0,10.0,2,72.0,-1.0,1.0,2.0,3.0,1,2,0.0,2521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0
18627,338705201,DE,2013,1947,2,2.0,1,0,2,3.0,7.0,1,41.0,2.0,2.0,2.0,3.0,2,2,0.0,0,0.0,27659.61,0.0,27659.61,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,-1.0
18628,338761601,DE,2013,1945,1,2.0,3,0,2,4.0,7.0,1,43.0,2.0,3.0,2.0,2.0,-1,2,0.0,0,0.0,11640.78,0.0,11640.78,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0
18630,338810401,DE,2013,1961,1,5.0,3,0,2,3.0,1.0,1,81.0,2.0,2.0,2.0,3.0,2,2,42518.07,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0
