"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HD080","HD100","HD110","HD120","HD140","HD150","HD160","HD170","HD180","HD190","HD200","HD210","HD220","HD240","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120"
"2013","BE",74333,"4","2013","8",16397,471,0,0,,,,,,,,0,3798,0,0,3561,,0,,0,0,0,,15925,,"3","3","3","1","1","2","1","1","1","1","1","5","2000","3","3","2","2","2","2","2","1","5","2","1","NA","NA","624.66","939","1","1","1","1","NA","NA","NA","NA","1","NA","1","NA","1","1","1","1",,"2",1.3,,,,,
"2013","BE",74336,"3","2013","8",54928,53017,0,0,,,,,,,,0,0,0,0,15959,,0,,0,0,0,,1911,,"3","2","3","1","1","1","1","1","1","1","1","3","2000","2","NA","2","2","2","2","3","1","6","2","1","NA","NA","369.75","1200","1","1","1","2","NA","1","NA","1","1","NA","2","1","1","NA","NA","2",,"2",1.5,,,,,
"2013","BE",74351,"2","2013","9",45617,50425,891,891,,,,,,,,891,0,0,0,0,,698,,0,0,25891,,-30699,,"3","3","NA","1","1","2","1","1","1","1","1","6","8569","2","NA","2","2","2","2","2","2","6","2","1","NA","NA","376.4","680","1","1","1","NA","NA","1","NA","NA","NA","NA","NA","1","NA","2","NA","NA",,"2",1.5,,,,,
"2013","BE",74352,"2","2013","9",34446,31366,0,0,,,,,,,,0,2918,0,0,2736,,0,,0,0,0,,3080,,"3","3","NA","1","1","1","1","1","3","1","1","4","3000","3","NA","2","2","2","1","1","2","2","1","1","NA","NA","462.83","NA","1","1","1","1","1","1","NA","1","NA","1","NA","NA","NA","NA","1","1",,"2",1.5,,,,,
"2013","BE",74376,"2","2013","26",9630,6740,0,0,,,,,,,,0,0,0,0,0,,485,,0,0,0,,2891,,"3","3","NA","2","1","1","1","1","1","1","1","4","3000","3","NA","2","2","2","2","2","2","5","2","1","NA","NA","717.94","NA","1","1","2","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","BE",74378,"2","2013","11",143960,143409,0,0,,,,,,,,0,0,0,0,0,,1394,,0,0,0,,551,,"NA","NA","NA","1","1","1","1","1","1","1","1","4","20000","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","658.67","NA","1","1","1","NA","NA","NA","1","1","NA","1","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","BE",74387,"2","2013","35",27061,26109,0,0,,,,,,,,0,0,0,0,0,,70,,0,0,235,,716,,"NA","3","NA","1","1","1","1","1","1","1","1","4","3000","3","NA","2","2","1","2","2","1","6","2","1","NA","NA","314.94","NA","1","1","1","1","NA","NA","1","NA","1","1","1","1","1","1","NA","NA",,"2",1.5,,,,,
"2013","BE",74393,"3","2013","13",11056,10497,0,0,,,,,,,,0,0,0,0,0,,157,,0,0,0,,559,,"NA","1","3","1","1","1","1","1","1","1","1","4","2000","3","NA","2","2","1","2","2","2","6","2","1","NA","NA","2273.36","NA","1","1","1","2","NA","1","NA","1","1","NA","NA","NA","1","NA","NA","NA",,"2",1.5,,,,,
"2013","BE",74394,"2","2013","14",11342,9256,0,0,,,,,,,,0,0,0,0,0,,134,,0,0,0,,2085,,"3","3","3","1","1","1","1","1","1","1","1","4","3500","1","1","2","1","2","2","2","2","6","1","1","NA","NA","463.92","NA","1","1","1","1","NA","1","1","NA","NA","1","1","NA","1","NA","1","NA",,"2",1.5,,,,,
"2013","BE",74414,"2","2013","20",64483,62263,0,0,,,,,,,,0,0,0,0,0,,59,,0,0,0,,2220,,"NA","3","NA","1","1","2","1","1","1","1","2","5","4000","3","NA","2","2","1","2","4","3","4","2","1","875","NA","253.25","NA","1","1","2","NA","1","1","NA","1","NA","NA","2","1","NA","NA","1","NA",,"2",1.5,,,,,
"2013","BE",74420,"2","2013","32",16059,16034,3350,3350,,,,,,,,3350,0,0,0,0,,460,,0,0,0,,25,,"NA","3","NA","1","1","2","1","1","1","1","2","1","1870","3","NA","2","2","1","2","4","3","5","1","1","NA","NA","819.23","NA","1","1","1","NA","NA","1","NA","1","NA","NA","NA","NA","NA","1","NA","NA",,"2",1.5,,,,,
"2013","BE",74440,"3","2013","15",29765,29784,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,-19,,"3","3","NA","2","1","1","1","1","1","1","1","5","3000","3","NA","2","2","2","2","1","2","6","1","1","NA","NA","390.62","1600","1","1","1","NA","NA","NA","NA","NA","1","NA","1","1","1","NA","NA","1",,"2",1.5,,,,,
"2013","BE",74466,"2","2013","25",11697,11701,0,0,,,,,,,,0,0,0,0,0,,13,,0,0,0,,-4,,"3","3","3","1","1","1","1","1","1","1","3","3","2000","3","NA","2","2","2","2","1","1","3","2","1","275","NA","414.13","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","2","NA","1","NA","1","1",,"2",1.3,,,,,
"2013","BE",74479,"2","2013","22",72030,42227,0,0,,,,,,,,0,0,0,0,0,,241,,0,0,0,,29803,,"NA","3","NA","1","1","1","1","1","1","1","1","3","NA","2","NA","2","2","2","2","1","1","6","2","1","NA","NA","227.17","NA","1","1","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1",,"2",1.5,,,,,
"2013","BE",74488,"3","2013","12",24433,18608,0,0,,,,,,,,0,0,0,0,0,,326,,0,0,0,,5825,,"NA","3","NA","1","1","1","1","1","1","1","1","5","2000","3","3","2","2","2","2","1","3","6","1","1","NA","NA","326.5","NA","1","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","BE",74502,"4","2013","19",52922,31955,0,0,,,,,,,,0,0,0,0,0,,411,,0,0,0,,20967,,"NA","NA","NA","1","1","1","1","1","1","1","2","6","2000","2","NA","2","2","2","2","4","1","6","2","1","NA","NA","487.01","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","1",,"2",1.5,,,,,
"2013","BE",74541,"3","2013","42",84418,75556,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,8862,,"NA","3","NA","1","1","1","1","1","1","1","1","3","2500","2","NA","1","2","2","2","1","1","6","2","1","NA","NA","227.17","NA","1","1","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","BE",74555,"2","2013","12",40612,32341,0,0,,,,,,,,0,0,0,0,0,,49,,0,0,0,,8271,,"3","3","NA","1","1","1","1","1","3","1","1","5","1500","3","NA","2","2","2","2","3","3","6","2","1","NA","NA","468.39","NA","1","1","2","1","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","BE",74611,"2","2013","32",74328,69233,0,0,,,,,,,,0,0,0,0,0,,239,,0,0,0,,5094,,"3","1","3","1","1","1","1","1","1","1","3","5","2500","3","NA","2","1","2","2","1","2","6","2","1","NA","NA","486.16","2800","1","1","1","1","NA","1","NA","1","NA","1","1","NA","NA","NA","1","1",,"2",1.5,,,,,
"2013","BE",74612,"2","2013","8",47709,47642,0,0,,,,,,,,0,0,0,0,0,,267,,0,0,0,,67,,"NA","3","3","1","1","1","1","1","1","1","1","4","2500","3","1","2","2","2","2","1","3","5","2","1","NA","NA","659.29","NA","1","1","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",,"2",1.5,,,,,
"2013","BE",74631,"2","2013","21",50098,50262,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,-165,,"3","3","3","1","2","1","1","1","1","1","1","5","1500","2","NA","2","2","2","2","1","1","3","2","1","NA","NA","1044.11","NA","1","1","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","1","NA",,"2",1.5,,,,,
"2013","BE",74641,"2","2013","10",33154,28264,0,0,,,,,,,,0,0,0,0,0,,39,,0,0,0,,4890,,"NA","3","3","1","1","1","1","1","1","1","1","6","2500","3","NA","2","2","2","2","2","3","6","2","1","NA","NA","519.33","NA","1","1","1","1","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","BE",74642,"2","2013","23",23986,17476,0,0,,,,,,,,0,0,0,0,0,,36,,0,0,410,,6099,,"3","3","3","2","1","1","1","1","1","1","3","1","1200","1","NA","2","1","2","2","1","3","6","2","1","NA","NA","743.41","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","1","NA",,"2",1.5,,,,,
"2013","BE",74643,"3","2013","16",60702,44808,0,0,,,,,,,,0,0,0,0,0,,133,,0,0,0,,15893,,"3","3","NA","1","1","1","1","3","1","1","1","5","3000","2","NA","2","2","2","2","3","2","5","2","1","NA","NA","314.94","248","1","1","1","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",,"2",1.5,,,,,
"2013","BE",74675,"2","2013","28",20490,20342,0,0,,,,,,,,0,0,0,0,0,,759,,0,0,244,,-95,,"NA","NA","NA","1","1","1","1","1","1","1","1","4","4000","3","3","2","2","2","2","4","1","6","2","1","1020","NA","427.82","NA","1","1","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","BE",74682,"2","2013","10",98997,92546,0,0,,,,,,,,0,0,0,0,31236,,0,,0,0,2154,,4297,,"3","3","NA","1","1","1","1","1","3","1","3","5","2500","1","3","2","2","2","2","1","2","6","1","1","NA","NA","696.68","NA","1","1","1","1","NA","1","1","1","NA","NA","3","NA","1","1","NA","NA",,"2",1.5,,,,,
"2013","BE",74685,"4","2013","6",20837,13075,0,0,,,,,,,,0,0,0,0,0,,66,,0,0,0,,7762,,"3","3","3","2","1","1","1","1","1","1","1","3","3000","2","NA","1","1","1","2","2","2","5","2","1","NA","NA","1114","NA","1","1","1","NA","1","1","1","NA","NA","1","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","BE",74686,"2","2013","5",0,-20,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,7,,14,,"3","3","3","1","1","1","1","1","3","1","1","4","1150","3","NA","2","2","2","2","2","1","6","2","1","NA","NA","496.45","NA","1","1","3","1","NA","NA","NA","NA","NA","1","3","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","BE",74688,"2","2013","36",17435,13635,0,0,,,,,,,,0,0,0,0,0,,101,,0,0,0,,3800,,"3","2","3","2","1","1","1","1","1","1","2","3","10000","2","NA","2","2","2","1","2","1","5","1","1","NA","NA","317.75","2181","1","1","1","NA","NA","NA","1","NA","NA","1","2","NA","NA","NA","NA","1",,"2",1.3,,,,,
"2013","BE",74745,"2","2013","16",9011,-2143,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,11154,,"NA","3","NA","1","1","1","1","1","1","1","1","6","2000","1","3","2","2","2","2","4","1","6","2","1","NA","NA","659.29","NA","1","1","1","NA","NA","NA","1","NA","NA","1","NA","1","NA","1","NA","NA",,"2",1.5,,,,,
"2013","BE",74747,"2","2013","33",9406,-254,0,0,,,,,,,,0,0,0,0,0,,128,,0,0,0,,9660,,"NA","3","NA","1","1","1","1","1","1","1","3","2","5000","2","NA","2","2","2","1","2","2","5","2","1","500","NA","610.5","NA","1","1","1","NA","NA","1","1","NA","NA","NA","1","NA","NA","NA","1","NA",,"2",1.3,,,,,
"2013","BE",74751,"2","2013","13",37515,35682,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1833,,"NA","3","3","1","1","1","1","1","1","1","1","6","5000","3","NA","2","2","2","2","3","3","6","2","1","NA","NA","427.82","110","1","1","1","NA","NA","NA","1","1","NA","NA","1","NA","1","NA","NA","NA",,"2",1.5,,,,,
"2013","BE",74754,"2","2013","21",31939,64921,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,-32982,,"NA","3","3","2","1","1","1","1","1","3","1","3","3500","3","NA","2","2","2","2","4","2","3","2","1","NA","NA","959.96","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","BE",74755,"2","2013","6",32125,27604,0,0,,,,,,,,0,1279,0,0,639,,53,,0,0,0,,4521,,"NA","3","3","1","1","1","1","1","1","1","2","4","4900","3","NA","2","1","2","2","1","1","3","2","1","NA","NA","375.5","NA","1","1","1","1","NA","1","1","1","NA","NA","1","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","BE",74766,"2","2013","29",13448,7810,0,0,,,,,,,,0,0,0,0,0,,57,,0,0,0,,5638,,"NA","3","NA","2","1","1","1","1","1","1","1","4","2000","1","NA","2","2","2","2","1","4","4","2","1","480","NA","300.55","890","1","1","1","NA","1","NA","1","NA","NA","1","NA","NA","NA","NA","NA","2",,"2",1.5,,,,,
"2013","BE",74767,"2","2013","51",66808,66067,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,742,,"3","3","NA","1","1","1","1","1","1","1","1","3","2000","2","3","2","2","2","1","1","1","6","2","1","NA","NA","461.15","1200","1","1","1","NA","1","NA","NA","NA","3","NA","1","1","2","NA","1","NA",,"2",1.5,,,,,
"2013","BE",74773,"2","2013","16",36904,7503,0,0,,,,,,,,0,0,0,0,0,,43,,0,0,0,,29402,,"NA","2","NA","1","1","2","1","1","2","1","3","5","2700","3","NA","2","2","2","2","3","2","6","2","1","925","NA","1800.49","NA","1","1","1","NA","1","1","1","1","1","NA","NA","NA","NA","NA","NA","1",,"2",1.5,,,,,
"2013","BE",74796,"2","2013","16",24160,21482,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2678,,"3","3","NA","1","1","2","1","1","1","1","3","5","4000","3","1","2","2","2","2","2","1","4","2","1","NA","NA","458","NA","1","1","1","NA","1","NA","NA","NA","NA","NA","NA","NA","1","NA","1","NA",,"2",1.5,,,,,
"2013","BE",74799,"2","2013","39",25709,42962,0,0,,,,,,,,0,0,0,0,0,,110,,0,0,0,,-17253,,"NA","3","NA","1","1","1","1","1","1","1","3","4","850","2","NA","2","2","1","2","2","2","5","2","1","NA","NA","311.17","451","1","1","3","1","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA",,"2",1.5,,,,,
"2013","BE",74807,"2","2013","30",101204,101164,0,0,,,,,,,,0,0,29972,0,0,,292,,0,0,0,,41,,"3","3","NA","1","1","1","1","1","1","1","1","5","1700","1","2","2","2","2","2","1","2","5","2","1","NA","NA","1106","469","1","1","1","NA","1","1","1","1","NA","NA","NA","NA","NA","1","NA","NA",,"2",1.5,,,,,
"2013","BE",74819,"2","2013","17",55051,48363,0,0,,,,,,,,0,0,0,0,0,,194,,0,0,0,,6687,,"3","3","NA","1","1","1","1","1","1","1","1","3","3500","3","NA","2","2","2","1","1","1","6","1","1","NA","NA","486.16","NA","1","1","1","NA","1","1","1","NA","NA","1","3","NA","NA","1","NA","NA",,"2",1.5,,,,,
"2013","BE",74834,"2","2013","22",53,-3779,0,0,,,,,,,,0,0,0,0,0,,21,,0,0,0,,3832,,"3","3","NA","1","1","1","1","1","1","1","1","5","2500","1","NA","2","2","2","2","3","2","6","2","1","NA","NA","622.23","750","1","1","1","1","NA","1","NA","NA","NA","1","1","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","BE",74839,"3","2013","15",105785,90572,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,15213,,"3","3","NA","1","1","1","1","1","1","1","1","6","3000","3","1","2","2","1","1","3","1","6","2","1","NA","NA","2273.36","NA","1","1","1","1","NA","NA","1","NA","1","1","NA","1","NA","1","NA","NA",,"2",1.5,,,,,
"2013","BE",74844,"3","2013","19",13763,6505,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,7257,,"3","3","3","1","1","1","1","1","1","1","1","6","2000","3","1","2","2","2","1","1","2","6","2","1","NA","NA","181.17","NA","1","1","1","NA","1","1","1","NA","NA","NA","NA","NA","1","1","NA","1",,"2",1.5,,,,,
"2013","BE",74862,"2","2013","32",8864,8853,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,11,,"3","3","NA","1","1","2","1","1","1","1","1","4","3000","3","1","2","2","2","2","2","2","6","2","1","NA","NA","462.83","NA","1","1","1","NA","1","1","1","1","NA","NA","NA","1","NA","1","NA","NA",,"2",1.3,,,,,
"2013","BE",74884,"2","2013","23",34956,37647,0,0,,,,,,,,0,0,0,0,0,,83,,0,0,0,,-2691,,"NA","3","3","2","1","2","1","1","1","1","1","5","2500","2","3","2","2","2","2","2","2","4","2","1","NA","NA","1397.87","NA","1","1","3","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","BE",74893,"3","2013","33",11498,2334,0,0,,,,,,,,0,0,0,0,0,,68,,0,0,0,,9165,,"3","3","3","1","1","1","1","1","1","1","1","5","1200","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","643.76","NA","1","1","3","1","NA","1","1","NA","NA","1","NA","NA","NA","NA","1","NA",,"2",1.5,,,,,
"2013","BE",74903,"2","2013","11",42522,35102,0,0,,,,,,,,0,7755,0,0,0,,387,,0,0,0,,7420,,"NA","NA","3","1","1","1","1","1","1","1","1","6","5000","3","NA","2","2","2","1","2","1","4","2","1","NA","NA","666.69","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","1",,"2",1.5,,,,,
"2013","BE",74919,"3","2013","17",33793,28341,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5451,,"3","3","NA","1","1","1","1","1","1","1","3","2","2850","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","314.94","600","1","1","1","1","NA","NA","NA","NA","1","NA","NA","1","1","1","NA","1",,"2",1.5,,,,,
"2013","BE",74924,"2","2013","28",42546,42448,0,0,,,,,,,,0,0,0,0,0,,65,,0,0,0,,97,,"3","3","3","2","1","1","1","1","1","1","1","1","1400","3","NA","2","2","2","2","3","1","5","2","1","925","NA","856.75","NA","1","1","2","NA","NA","1","1","NA","NA","NA","1","NA","NA","NA","NA","1",,"2",1.5,,,,,
"2013","BE",74938,"2","2013","28",41304,36052,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5252,,"NA","3","NA","2","1","1","1","1","1","1","1","4","1000","2","NA","2","2","2","1","1","1","6","2","1","NA","NA","775.71","1050","1","1","1","NA","NA","1","NA","NA","1","1","1","NA","NA","NA","NA","NA",,"2",1.3,,,,,
"2013","BE",74941,"3","2013","28",99406,94682,0,0,,,,,,,,0,0,0,0,0,,219,,0,0,0,,4725,,"NA","3","3","1","1","1","1","1","1","1","1","5","2500","2","NA","2","1","2","2","1","1","4","2","1","NA","NA","227.17","NA","1","1","1","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","1","1",,"2",1.5,,,,,
"2013","BE",74949,"2","2013","37",10209,-17952,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,28162,,"NA","3","3","1","1","1","1","1","1","1","2","2","2500","3","NA","2","1","2","2","1","1","4","2","1","NA","NA","477.17","NA","1","1","3","NA","NA","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA",,"2",1.5,,,,,
"2013","BE",74955,"2","2013","25",38359,19858,0,0,,,,,,,,0,0,0,0,0,,149,,0,0,0,,18501,,"3","1","NA","1","1","1","1","1","3","1","1","6","3000","2","NA","2","2","2","2","1","4","4","1","1","NA","NA","723.78","NA","1","1","1","1","NA","NA","1","1","NA","1","1","NA","1","NA","NA","1",,"2",1.5,,,,,
"2013","BE",74957,"2","2013","10",37069,34167,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2901,,"NA","3","3","1","1","1","1","1","1","1","1","6","20000","3","NA","2","2","2","2","4","2","4","2","1","NA","NA","658.67","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",,"2",1.5,,,,,
"2013","BE",74979,"2","2013","73",61334,59163,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2171,,"3","3","NA","1","1","1","1","1","1","1","2","4","3000","1","NA","2","2","2","2","2","1","6","2","1","700","NA","1044.55","NA","1","1","1","1","1","NA","NA","NA","1","NA","2","1","1","1","NA","NA",,"2",1.5,,,,,
"2013","BE",74997,"2","2013","13",15630,15579,0,0,,,,,,,,0,0,0,0,0,,36,,0,0,0,,51,,"1","3","NA","1","1","1","1","1","1","1","1","1","1500","2","NA","2","1","2","2","2","1","5","2","1","NA","NA","742","303","1","1","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","BE",75006,"2","2013","8",30737,29303,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1434,,"NA","3","NA","1","1","1","1","1","1","1","2","3","3000","2","NA","2","2","2","2","1","1","6","2","1","NA","NA","507.97","NA","1","1","1","1","NA","1","NA","1","3","1","NA","NA","1","1","1","NA",,"2",1.5,,,,,
"2013","BE",75038,"2","2013","40",15077,15051,0,0,,,,,,,,0,0,0,0,0,,112,,0,0,0,,27,,"3","3","NA","2","1","2","1","1","1","1","1","3","1500","3","NA","2","1","2","2","1","1","3","2","1","410","NA","330.57","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","2",,"2",1.5,,,,,
"2013","BE",75068,"2","2013","10",35799,21351,0,0,,,,,,,,0,0,0,0,0,,1117,,0,0,0,,14448,,"3","3","NA","1","1","1","1","1","1","1","1","3","1500","3","NA","2","2","1","2","1","1","6","2","1","NA","NA","2273.36","425","1","1","1","NA","1","1","1","1","1","1","1","1","1","1","NA","NA",,"2",1.5,,,,,
"2013","BE",75080,"2","2013","13",14521,-11571,0,0,,,,,,,,0,0,0,0,0,,26,,0,0,0,,26092,,"3","3","3","1","1","1","1","1","1","1","1","3","1500","2","NA","2","2","2","2","3","1","3","2","1","335","NA","413.11","NA","1","1","1","NA","NA","NA","NA","NA","1","NA","3","NA","1","1","NA","1",,"2",1.5,,,,,
"2013","BE",75090,"2","2013","21",12371,1648,0,0,,,,,,,,0,0,0,0,0,,19,,0,0,0,,10723,,"3","3","NA","1","1","1","1","1","1","1","1","5","1500","1","2","2","2","2","1","3","3","5","1","1","445","NA","333.33","NA","1","1","3","NA","NA","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA",,"2",1.3,,,,,
"2013","BE",75098,"2","2013","21",29847,26659,0,0,,,,,,,,0,0,0,0,0,,79,,0,0,0,,3188,,"NA","3","NA","1","1","1","1","1","1","1","1","3","4000","3","NA","2","2","2","2","4","1","6","2","1","NA","NA","659.29","NA","1","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","1",,"2",1.5,,,,,
"2013","BE",75111,"2","2013","7",32695,32446,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,249,,"NA","3","NA","2","1","1","1","1","2","1","1","1","3100","1","NA","2","2","2","2","2","3","5","1","1","NA","NA","415.73","NA","1","1","1","1","NA","1","NA","NA","NA","1","NA","NA","NA","NA","2","NA",,"2",1.5,,,,,
"2013","BE",75123,"2","2013","4",21371,21378,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,-7,,"NA","3","3","1","1","1","1","1","1","1","3","5","1500","2","1","2","2","2","2","1","1","5","1","1","NA","NA","486.16","NA","1","1","2","NA","1","1","1","NA","1","NA","NA","NA","1","NA","NA","1",,"2",1.5,,,,,
"2013","BE",75129,"2","2013","5",107260,99279,0,0,,,,,,,,0,10506,0,0,8565,,476,,0,0,0,,7981,,"NA","3","NA","1","1","1","1","1","1","1","1","6","2000","1","NA","2","2","1","2","3","1","4","2","1","NA","NA","666.69","803","1","1","1","NA","1","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA",,"2",1.5,,,,,
"2013","BE",75142,"3","2013","11",72470,64769,0,0,,,,,,,,0,0,0,0,0,,89,,0,0,0,,7701,,"NA","3","NA","2","1","1","1","1","1","2","1","3","2500","3","1","2","2","2","2","1","1","4","2","1","500","NA","385.33","2181","1","1","3","1","1","1","NA","NA","1","1","NA","1","1","NA","NA","2",,"2",1.5,,,,,
"2013","BE",75158,"2","2013","17",74620,59836,0,0,,,,,,,,0,0,0,0,0,,134,,0,0,0,,14784,,"3","3","3","1","1","1","1","1","3","1","1","4","3000","2","NA","2","2","1","1","2","4","4","2","1","NA","NA","2273.36","NA","1","1","1","1","1","1","NA","1","NA","NA","1","NA","NA","NA","NA","1",,"2",1.5,,,,,
"2013","BE",75181,"2","2013","7",35817,35799,0,0,,,,,,,,0,0,0,0,0,,43,,0,0,0,,18,,"3","3","NA","1","2","1","1","1","1","1","2","6","4000","3","2","2","2","2","2","1","2","5","2","1","NA","NA","478.2","NA","1","1","2","1","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","BE",75183,"2","2013","9",49238,46896,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2342,,"3","3","3","1","1","1","1","1","3","1","1","4","1500","2","NA","2","1","2","1","2","3","6","2","1","NA","NA","312.33","248","1","1","1","NA","NA","1","1","NA","NA","1","NA","NA","NA","NA","NA","1",,"2",1.5,,,,,
"2013","BE",75189,"2","2013","8",55453,46824,0,0,,,,,,,,0,0,0,0,0,,54,,0,0,0,,8629,,"NA","3","NA","1","1","1","1","1","1","1","1","5","2700","2","NA","2","2","2","2","2","2","6","2","1","NA","NA","930.35","NA","1","1","1","NA","NA","1","NA","NA","1","NA","1","1","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","BE",75206,"2","2013","26",56737,43380,0,0,,,,,,,,0,0,0,0,0,,1508,,0,0,0,,13356,,"NA","3","3","1","1","1","1","1","1","1","1","3","2750","1","3","2","2","2","2","3","1","6","2","1","NA","NA","659.29","NA","1","1","1","NA","NA","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","BE",75235,"2","2013","33",59418,68337,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,-8920,,"NA","3","NA","1","1","1","1","1","1","1","1","4","2000","3","3","2","1","2","2","4","1","6","2","1","NA","NA","659.29","NA","1","1","1","NA","NA","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","BE",75238,"3","2013","6",50155,21807,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,8069,,20279,,"3","3","3","1","1","2","1","1","2","1","1","2","1000","1","NA","2","2","2","1","1","4","5","2","1","400","NA","311.08","NA","1","1","1","NA","1","NA","NA","1","NA","NA","NA","1","NA","1","NA","NA",,"2",1.5,,,,,
"2013","BE",75245,"4","2013","17",51645,43271,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,8374,,"3","3","NA","1","1","1","1","1","1","1","1","3","2000","2","NA","2","2","2","1","3","1","6","2","1","NA","NA","624.66","500","1","1","3","NA","NA","1","NA","1","NA","NA","1","NA","NA","1","NA","NA",,"2",1.5,,,,,
"2013","BE",75250,"2","2013","15",5715,11076,0,0,,,,,,,,0,0,0,0,0,,887,,0,0,0,,-5362,,"3","3","NA","1","1","1","1","1","1","1","3","3","2500","3","1","2","2","2","2","1","1","5","2","1","NA","NA","887.17","939","1","1","1","NA","NA","NA","NA","NA","1","1","1","1","NA","NA","1","NA",,"2",1.5,,,,,
