"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX010","RX020","RX030","RX040","RX050","RX060","RX070"
"2013","BE",911252,808.064516129032,"1",1953,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",59,59,91125,"1","0","0","0"
"2013","BE",911253,808.064516129032,"2",1994,"2","1","4","1","11","2","NA","NA","NA","0","NA","NA",19,18,91125,"1","0","0","0"
"2013","BE",911361,808.064516129032,"4",1950,"1","1","1","1","NA","5","NA","NA","NA","NA","NA","NA",62,62,91136,"1","0","0","0"
"2013","BE",911362,808.064516129032,"4",1947,"2","1","1","1","NA","2","NA","NA","NA","0","0","NA",65,65,91136,"0.9285714286","0","0","0"
"2013","BE",911363,808.064516129032,"1",1932,"2","1","4","1","11","2","NA","32","NA","0","NA","NA",80,80,91136,"0.5","0","0","0"
"2013","BE",911381,808.064516129032,"1",1967,"2","1","1","1","11","NA","NA","36","NA","NA","NA","0",45,45,91138,"0.459594692","0","0","0"
"2013","BE",911382,808.064516129032,"2",1995,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",18,17,91138,"0.7714285714","0","0","0"
"2013","BE",911383,808.064516129032,"4",1960,"1","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA",52,52,91138,"0.8428571429","2","0","0"
"2013","BE",911851,808.064516129032,"3",1980,"1","1","3","1","11","2","NA","NA","NA","NA","0","NA",33,32,91185,"1","0","0","0"
"2013","BE",911852,808.064516129032,"1",1991,"2","1","3","4","11","2","NA","NA","NA","NA","NA","NA",22,21,91185,"0.9225094131","0","0","0"
"2013","BE",911853,808.064516129032,"2",2011,"2","1","4","1","11","2","NA","31","NA","NA","NA","0",1,1,91185,"0","0","0","0"
"2013","BE",912561,808.064516129032,"4",1961,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",51,51,91256,"99","0","0","0"
"2013","BE",912562,808.064516129032,"2",1964,"2","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",48,48,91256,"0.5","0","0","0"
"2013","BE",912563,808.064516129032,"2",1988,"2","1","3","1","11","5","NA","NA","NA","NA","0","NA",24,24,91256,"0.5","0","0","0"
"2013","BE",912601,808.064516129032,"2",1961,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",52,51,91260,"99","0","0","0"
"2013","BE",912602,808.064516129032,"1",1964,"2","1","4","1","11","2","NA","32","NA","NA","NA","NA",48,48,91260,"1","0","0","0"
"2013","BE",912603,808.064516129032,"2",1988,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",25,24,91260,"1","0","0","0"
"2013","BE",912711,808.064516129032,"3",1955,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",58,57,91271,"1","0","0","0"
"2013","BE",912712,808.064516129032,"3",1959,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",54,53,91271,"0.5","0","0","100"
"2013","BE",912713,808.064516129032,"2",1990,"1","1","1","4","11","5","NA","NA","NA","NA","NA","NA",23,22,91271,"0.8476190476","0","0","0"
"2013","BE",912731,808.064516129032,"4",1956,"1","1","1","1","11","2","NA","NA","10","NA","0","NA",57,56,91273,"1","0","0","0"
"2013","BE",912732,808.064516129032,"3",1957,"2","1","1","4","11","2","NA","NA","NA","NA","NA","0",56,55,91273,"1","0","0","0"
"2013","BE",912733,808.064516129032,"2",1987,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",25,25,91273,"0.5226190476","0","0","0"
"2013","BE",912821,808.064516129032,"4",1963,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",50,49,91282,"99","0","1","101"
"2013","BE",912822,808.064516129032,"2",1962,"2","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",50,50,91282,"1","2","0","111"
"2013","BE",912823,808.064516129032,"1",1988,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",25,24,91282,"0.5","0","0","0"
"2013","BE",912901,808.064516129032,"1",1974,"1","1","1","1","11","2","NA","NA","NA","0","NA","NA",39,38,91290,"99","0","0","1"
"2013","BE",912902,808.064516129032,"3",1982,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",30,30,91290,"0","0","0","0"
"2013","BE",912903,808.064516129032,"2",2008,"1","1","1","1","11","2","NA","45","NA","NA","NA","NA",5,4,91290,"0.399044627","0","0","0"
"2013","BE",913141,808.064516129032,"2",1986,"1","1","4","1","NA","2","NA","NA","NA","NA","0","NA",26,26,91314,"0.4571428571","0","0","101"
"2013","BE",913142,808.064516129032,"4",2010,"1","1","4","1","11","2","NA","NA","NA","NA","0","NA",3,2,91314,"0","0","0","0"
"2013","BE",913143,808.064516129032,"3",1989,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",24,23,91314,"0","0","0","0"
"2013","BE",913211,808.064516129032,"4",1971,"1","1","4","1","11","NA","NA","NA","8","0","NA","0",42,41,91321,"0.4722222222","0","0","0"
"2013","BE",913212,808.064516129032,"4",1964,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",48,48,91321,"1","0","0","0"
"2013","BE",913213,808.064516129032,"4",1998,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",14,14,91321,"99","0","0","0"
"2013","BE",913321,808.064516129032,"1",1979,"2","1","4","1","11","2","NA","NA","NA","0","0","NA",34,33,91332,"99","2","0","0"
"2013","BE",913322,808.064516129032,"1",2006,"1","1","4","1","NA","2","NA","NA","0","NA","NA","0",6,6,91332,"1","1","1","100"
"2013","BE",913323,808.064516129032,"3",1982,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",30,30,91332,"1","2","0","0"
"2013","BE",913461,808.064516129032,"4",1953,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",59,59,91346,"1","0","0","101"
"2013","BE",913462,808.064516129032,"1",1955,"2","1","3","4","11","2","NA","NA","0","NA","NA","NA",57,57,91346,"99","0","0","0"
"2013","BE",913463,808.064516129032,"4",1983,"1","1","4","4","11","2","NA","NA","NA","NA","NA","NA",30,29,91346,"99","0","0","0"
"2013","BE",913464,808.064516129032,"1",1987,"1","1","3","1","NA","2","NA","NA","NA","0","0","NA",26,25,91346,"0.5","0","0","110"
"2013","BE",913471,808.064516129032,"2",1961,"1","1","1","4","11","5","NA","NA","NA","NA","NA","NA",51,51,91347,"1","2","0","0"
"2013","BE",913472,808.064516129032,"1",1962,"2","1","4","1","11","2","NA","NA","NA","NA","0","NA",51,50,91347,"99","2","0","0"
"2013","BE",913473,808.064516129032,"2",1989,"1","1","4","1","11","2","NA","NA","NA","0","NA","NA",24,23,91347,"1","0","0","0"
"2013","BE",913474,808.064516129032,"2",1991,"1","1","4","1","11","NA","NA","NA","0","NA","NA","NA",22,21,91347,"1","0","0","1"
"2013","BE",913691,808.064516129032,"4",1964,"1","1","1","1","11","NA","NA","NA","15","0","NA","NA",49,48,91369,"0.7378028793","0","0","0"
"2013","BE",913692,808.064516129032,"3",1969,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",44,43,91369,"99","0","0","0"
"2013","BE",913693,808.064516129032,"2",1995,"2","1","1","1","11","2","NA","NA","NA","NA","NA","4",17,17,91369,"1","2","0","11"
"2013","BE",913694,808.064516129032,"4",2000,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",13,12,91369,"0.3333333333","2","0","0"
"2013","BE",913981,808.064516129032,"3",1964,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",48,48,91398,"1","1","0","0"
"2013","BE",913982,808.064516129032,"3",1991,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",22,21,91398,"1","2","0","0"
"2013","BE",913983,808.064516129032,"4",1993,"1","1","1","4","11","2","NA","NA","NA","NA","NA","0",20,19,91398,"0.9047619048","0","0","0"
"2013","BE",913984,808.064516129032,"4",1998,"1","1","4","4","NA","5","NA","NA","NA","NA","NA","NA",15,14,91398,"99","0","0","0"
"2013","BE",914071,808.064516129032,"1",1958,"1","1","1","1","11","2","NA","NA","NA","0","NA","NA",54,54,91407,"99","0","0","0"
"2013","BE",914072,808.064516129032,"4",1960,"2","1","1","4","11","5","NA","38","0","NA","NA","NA",53,52,91407,"0.1142857143","0","0","0"
"2013","BE",914073,808.064516129032,"2",1993,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",19,19,91407,"0.6142857143","2","0","0"
"2013","BE",914074,808.064516129032,"1",1996,"1","1","1","1","NA","5","31","NA","NA","NA","NA","NA",16,16,91407,"0.6642857143","0","0","0"
"2013","BE",914141,808.064516129032,"1",1964,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",49,48,91414,"0.9583333333","2","0","0"
"2013","BE",914142,808.064516129032,"1",1964,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",49,48,91414,"0.7777777778","0","0","0"
"2013","BE",914143,808.064516129032,"4",1993,"2","1","4","4","11","2","NA","NA","NA","NA","NA","NA",20,19,91414,"0.856704319","0","0","0"
"2013","BE",914144,808.064516129032,"4",1994,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",19,18,91414,"1","0","0","100"
"2013","BE",914181,808.064516129032,"2",1963,"1","1","1","1","11","2","NA","NA","NA","NA","NA","0",49,49,91418,"1","1","1","0"
"2013","BE",914182,808.064516129032,"1",1965,"2","1","1","1","11","NA","NA","NA","NA","0","NA","NA",47,47,91418,"0.8571428571","0","0","0"
"2013","BE",914183,808.064516129032,"2",1994,"1","1","4","1","11","2","32","NA","NA","NA","NA","NA",18,18,91418,"99","0","0","0"
"2013","BE",914184,808.064516129032,"1",1996,"2","1","1","4","11","2","NA","NA","NA","NA","NA","NA",16,16,91418,"0.9285714286","0","0","0"
"2013","BE",914201,808.064516129032,"1",1953,"1","1","1","1","11","2","NA","NA","NA","NA","0","0",60,59,91420,"99","0","0","0"
"2013","BE",914202,808.064516129032,"3",1955,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",58,57,91420,"0.6","0","0","0"
"2013","BE",914203,808.064516129032,"4",1983,"1","1","3","1","11","NA","NA","NA","NA","0","0","NA",29,29,91420,"0.7714285714","2","0","0"
"2013","BE",914204,808.064516129032,"2",1987,"1","1","4","4","NA","2","NA","NA","NA","NA","NA","NA",26,25,91420,"0.5","0","0","0"
"2013","BE",914401,808.064516129032,"1",1961,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",51,51,91440,"0.9285714286","0","0","0"
"2013","BE",914402,808.064516129032,"1",1962,"2","1","2","4","NA","5","NA","NA","NA","NA","NA","NA",50,50,91440,"0","0","0","1"
"2013","BE",914403,808.064516129032,"3",1989,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",24,23,91440,"1","0","0","100"
"2013","BE",914404,808.064516129032,"1",1991,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",22,21,91440,"1","0","0","0"
"2013","BE",914421,808.064516129032,"4",1958,"1","1","3","4","11","2","NA","34","NA","NA","0","0",54,54,91442,"0.9571428571","1","0","0"
"2013","BE",914422,808.064516129032,"2",1960,"2","1","1","1","NA","5","NA","NA","NA","0","NA","NA",53,52,91442,"99","2","0","0"
"2013","BE",914423,808.064516129032,"3",1993,"2","1","3","4","11","NA","NA","NA","NA","0","NA","NA",20,19,91442,"0.9333333333","1","0","0"
"2013","BE",914424,808.064516129032,"2",1996,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",16,16,91442,"99","2","0","0"
"2013","BE",914441,808.064516129032,"2",1969,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",44,43,91444,"0.1285714286","1","0","110"
"2013","BE",914442,808.064516129032,"1",1973,"2","1","3","1","11","2","NA","36","3","NA","NA","NA",40,39,91444,"0.8571428571","2","0","0"
"2013","BE",914443,808.064516129032,"3",1998,"2","1","1","1","11","NA","NA","NA","NA","NA","0","NA",14,14,91444,"0","2","0","0"
"2013","BE",914444,808.064516129032,"1",2001,"2","1","1","4","11","5","NA","NA","NA","NA","NA","NA",12,11,91444,"0.9142857143","0","0","0"
"2013","BE",914791,808.064516129032,"3",1971,"1","1","3","4","11","NA","NA","NA","NA","NA","NA","NA",42,41,91479,"1","0","0","0"
"2013","BE",914792,808.064516129032,"3",1974,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",39,38,91479,"1","0","0","0"
"2013","BE",914793,808.064516129032,"1",2009,"1","1","2","1","11","NA","NA","NA","0","NA","NA","0",4,3,91479,"1","2","0","0"
"2013","BE",914794,808.064516129032,"1",2011,"2","1","1","1","11","5","NA","NA","NA","NA","NA","NA",2,1,91479,"0.9","0","0","101"
"2013","BE",914811,808.064516129032,"3",1961,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",51,51,91481,"0.6666666667","0","0","0"
"2013","BE",914812,808.064516129032,"1",1962,"2","1","2","1","11","2","NA","NA","NA","NA","0","NA",51,50,91481,"1","0","0","0"
"2013","BE",914813,808.064516129032,"1",1989,"1","1","3","1","NA","2","NA","NA","NA","NA","NA","0",24,23,91481,"1","0","0","0"
"2013","BE",914814,808.064516129032,"3",1991,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",21,21,91481,"99","2","0","0"
"2013","BE",914881,808.064516129032,"1",1963,"1","1","3","1","NA","5","NA","NA","NA","NA","NA","NA",50,49,91488,"0","0","0","0"
"2013","BE",914882,808.064516129032,"2",1965,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","0",47,47,91488,"99","2","0","100"
"2013","BE",914883,808.064516129032,"1",1994,"1","1","4","4","NA","2","NA","NA","NA","NA","NA","NA",18,18,91488,"0.5","0","0","0"
"2013","BE",914884,808.064516129032,"1",1996,"2","1","4","1","11","5","28","NA","5","NA","NA","NA",17,16,91488,"0.4523809524","2","0","0"
"2013","BE",915001,808.064516129032,"1",1961,"1","1","3","1","11","2","NA","NA","NA","NA","NA","0",51,51,91500,"99","0","0","101"
"2013","BE",915002,808.064516129032,"4",1962,"2","1","3","1","11","2","32","NA","NA","NA","NA","NA",50,50,91500,"0.75","0","0","0"
"2013","BE",915003,808.064516129032,"2",1989,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",24,23,91500,"0.9345238095","0","0","1"
"2013","BE",915004,808.064516129032,"2",1991,"1","1","1","1","11","5","NA","32","NA","NA","NA","NA",21,21,91500,"0","2","1","0"
"2013","BE",915251,808.064516129032,"2",1964,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",48,48,91525,"1","0","0","0"
"2013","BE",915252,808.064516129032,"4",1964,"2","1","3","4","11","2","NA","NA","NA","NA","NA","NA",48,48,91525,"1","2","0","111"
"2013","BE",915253,808.064516129032,"1",1993,"2","1","4","1","11","5","NA","NA","NA","NA","NA","NA",19,19,91525,"0.3486703058","0","0","0"
"2013","BE",915254,808.064516129032,"2",1994,"2","1","1","1","11","NA","NA","NA","NA","0","0","NA",19,18,91525,"99","0","0","0"
"2013","BE",915551,808.064516129032,"4",1973,"1","1","1","1","11","NA","NA","NA","NA","NA","1","NA",39,39,91555,"99","2","0","0"
"2013","BE",915552,808.064516129032,"4",1984,"2","1","4","1","11","2","NA","NA","4","0","NA","NA",28,28,91555,"0.6142857143","0","0","0"
"2013","BE",915553,808.064516129032,"2",2010,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",3,2,91555,"1","2","0","0"
"2013","BE",915554,808.064516129032,"3",2012,"2","1","2","1","11","NA","NA","NA","NA","0","NA","NA",1,0,91555,"0.5","0","0","0"
"2013","BE",915581,808.064516129032,"3",1975,"1","1","1","4","11","2","NA","NA","NA","NA","NA","0",38,37,91558,"0.8486703058","0","1","111"
"2013","BE",915582,808.064516129032,"2",1976,"2","1","1","1","NA","5","NA","NA","NA","0","NA","NA",36,36,91558,"1","0","0","0"
"2013","BE",915583,808.064516129032,"3",1997,"1","1","1","1","11","2","NA","NA","20","NA","NA","NA",15,15,91558,"99","0","0","11"
"2013","BE",915584,808.064516129032,"2",2000,"2","1","3","1","11","2","NA","NA","0","NA","NA","NA",13,12,91558,"99","0","0","0"
"2013","BE",915585,808.064516129032,"3",2004,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",9,8,91558,"1","1","1","0"
"2013","BE",915641,808.064516129032,"1",1978,"1","1","1","1","11","2","35","28","NA","0","NA","10",34,34,91564,"0.1666666667","0","0","0"
"2013","BE",915642,808.064516129032,"2",2001,"1","1","4","1","11","2","NA","NA","NA","0","NA","NA",11,11,91564,"0","0","0","0"
"2013","BE",915643,808.064516129032,"2",2004,"1","1","4","1","11","NA","NA","NA","NA","NA","0","NA",8,8,91564,"0.7857142857","0","0","0"
"2013","BE",915644,808.064516129032,"2",2007,"2","1","1","1","11","2","NA","NA","0","NA","NA","NA",6,5,91564,"99","0","0","0"
"2013","BE",915645,808.064516129032,"2",1976,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",37,36,91564,"0.8486703058","0","0","0"
"2013","BE",915741,808.064516129032,"1",1974,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",39,38,91574,"0.869047619","0","0","0"
"2013","BE",915742,808.064516129032,"2",1977,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",36,35,91574,"99","0","0","0"
"2013","BE",915743,808.064516129032,"3",2005,"2","1","1","1","NA","2","NA","NA","NA","NA","0","NA",7,7,91574,"99","1","0","0"
"2013","BE",915744,808.064516129032,"1",2008,"1","1","4","1","11","2","NA","NA","NA","NA","NA","0",5,4,91574,"1","0","0","0"
"2013","BE",915745,808.064516129032,"2",2009,"1","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA",4,3,91574,"1","0","0","0"
"2013","BE",915761,808.064516129032,"4",1981,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",31,31,91576,"0.9166666667","0","0","0"
"2013","BE",915762,808.064516129032,"1",1978,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",34,34,91576,"0.4285714286","0","0","0"
"2013","BE",915763,808.064516129032,"2",2001,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",11,11,91576,"0.25","0","0","0"
"2013","BE",915764,808.064516129032,"1",2003,"2","1","3","1","11","2","NA","NA","NA","NA","0","NA",9,9,91576,"99","0","0","0"
"2013","BE",915765,808.064516129032,"4",2007,"1","1","2","4","NA","2","NA","NA","NA","NA","NA","NA",5,5,91576,"99","0","0","0"
"2013","BE",915771,808.064516129032,"2",1978,"1","1","1","4","11","2","NA","NA","NA","NA","0","NA",35,34,91577,"0.875","0","0","0"
"2013","BE",915772,808.064516129032,"4",2001,"1","1","4","1","11","2","NA","NA","NA","NA","NA","50",12,11,91577,"1","0","1","0"
"2013","BE",915773,808.064516129032,"1",2004,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",9,8,91577,"0.9","2","0","0"
"2013","BE",915774,808.064516129032,"2",2007,"2","1","2","1","11","2","NA","NA","NA","NA","0","NA",5,5,91577,"1","0","0","0"
"2013","BE",915775,808.064516129032,"3",1976,"2","1","4","1","NA","2","NA","NA","NA","NA","0","NA",37,36,91577,"1","1","0","0"
"2013","BE",915931,808.064516129032,"4",1963,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",50,49,91593,"1","0","0","10"
"2013","BE",915932,808.064516129032,"1",1991,"2","1","4","1","11","2","NA","32","NA","NA","NA","NA",21,21,91593,"1","0","0","0"
"2013","BE",915933,808.064516129032,"3",1992,"2","1","2","1","NA","2","NA","NA","NA","NA","NA","NA",21,20,91593,"99","0","0","0"
"2013","BE",915934,808.064516129032,"1",1995,"1","1","3","4","11","2","NA","NA","NA","0","0","NA",17,17,91593,"0.9285714286","0","0","0"
"2013","BE",915935,808.064516129032,"2",1963,"2","1","1","4","11","NA","NA","NA","4","NA","NA","0",49,49,91593,"0.4688101044","0","0","0"
"2013","BE",916161,808.064516129032,"4",1971,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",41,41,91616,"0.6142857143","2","0","10"
"2013","BE",916162,808.064516129032,"3",1974,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",39,38,91616,"1","0","0","100"
"2013","BE",916163,808.064516129032,"1",1999,"1","1","2","1","11","2","NA","32","NA","NA","0","NA",14,13,91616,"0","0","1","0"
"2013","BE",916164,808.064516129032,"1",2002,"2","1","4","4","11","2","NA","NA","NA","NA","NA","NA",10,10,91616,"0.4761904762","0","0","0"
"2013","BE",916165,808.064516129032,"2",2009,"2","1","2","1","11","2","NA","NA","NA","0","0","NA",4,3,91616,"0.5","1","0","0"
"2013","BE",916191,808.064516129032,"4",1971,"1","1","4","4","11","2","NA","NA","NA","NA","NA","NA",42,41,91619,"1","2","0","0"
"2013","BE",916192,808.064516129032,"1",1974,"2","1","4","1","11","2","NA","NA","NA","0","NA","0",39,38,91619,"0.9583333333","0","0","111"
"2013","BE",916193,808.064516129032,"4",1999,"1","1","4","1","NA","NA","NA","NA","NA","NA","0","NA",13,13,91619,"0.8428571429","1","0","0"
"2013","BE",916194,808.064516129032,"4",2002,"2","1","1","4","NA","2","NA","NA","NA","NA","NA","NA",11,10,91619,"0","0","0","0"
"2013","BE",916195,808.064516129032,"4",2009,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",4,3,91619,"99","0","0","0"
"2013","BE",916391,808.064516129032,"4",1974,"1","1","1","1","11","2","28","NA","NA","NA","0","NA",38,38,91639,"0","0","0","0"
"2013","BE",916392,808.064516129032,"2",1977,"2","1","1","1","11","5","NA","NA","NA","NA","NA","NA",36,35,91639,"0.9476190476","0","0","0"
"2013","BE",916393,808.064516129032,"2",2005,"2","1","3","1","NA","5","NA","NA","NA","NA","NA","NA",7,7,91639,"0","0","0","101"
"2013","BE",916394,808.064516129032,"3",2008,"1","2","4","1","11","5","NA","NA","NA","0","NA","NA",4,4,91639,"0.856704319","1","0","0"
"2013","BE",916395,808.064516129032,"4",2009,"1","1","3","4","11","2","NA","7","NA","NA","NA","NA",4,3,91639,"99","1","0","0"
"2013","BE",916531,808.064516129032,"4",1981,"2","1","1","1","11","NA","NA","NA","NA","0","NA","NA",32,31,91653,"99","0","0","0"
